2.324951375137016e+00	1.168423004927738e-03	1.027265599372944e-01	-2.728965399444666e+00
2.387798508173451e+00	1.169066863343746e-03	1.053455258911920e-01	-2.784213029834787e+00
2.450700563277913e+00	1.168959130827258e-03	1.049120657309445e-01	-2.829974903598560e+00
2.513449844870179e+00	1.168156470121975e-03	1.016217834125165e-01	-2.894949767182046e+00
2.576221602179543e+00	1.167911114637722e-03	1.005936168428117e-01	-3.010470097860692e+00
2.638965948445231e+00	1.168796985508998e-03	1.042561272569109e-01	-3.089347171074718e+00
2.701785524597175e+00	1.169111909107567e-03	1.055262153772508e-01	-3.137325971517084e+00
2.764685827241633e+00	1.168681775495467e-03	1.037874289864856e-01	3.096696138955810e+00
2.827593280966309e+00	1.167798264890202e-03	1.001170264116458e-01	3.005974934511449e+00
2.890403394341681e+00	1.168372395082887e-03	1.025177384115100e-01	2.897338122266472e+00
2.953221645237529e+00	1.169050239860733e-03	1.052787632065558e-01	2.840459505507635e+00
3.016112780183223e+00	1.168987732040432e-03	1.050273245031701e-01	2.794762948040520e+00
3.078914604230296e+00	1.168203690686048e-03	1.018184214540278e-01	2.732038584723395e+00
3.141700590935092e+00	1.167881023332680e-03	1.004667643882949e-01	2.617464220717470e+00
3.204654030853992e+00	1.168811439124322e-03	1.043147723915958e-01	2.536978189979960e+00
3.267535697405081e+00	1.169109595596525e-03	1.055169431997786e-01	2.489636512754675e+00
3.330170416346191e+00	1.168714550560232e-03	1.039209893166215e-01	2.439105068362195e+00
3.392940930110373e+00	1.167835012677704e-03	1.002724796061482e-01	2.353168943921446e+00
3.455924864267955e+00	1.168342458964301e-03	1.023940098592374e-01	2.240413506877891e+00
3.518689655982286e+00	1.169035631207751e-03	1.052200558761568e-01	2.182272073604621e+00
3.581548047478143e+00	1.169010582216725e-03	1.051193125634734e-01	2.136418042297503e+00
3.644437210474274e+00	1.168233484107881e-03	1.019422852741710e-01	2.075393184318976e+00
3.707241739082393e+00	1.167865589318908e-03	1.004016362679241e-01	1.961414843165202e+00
3.770148222311607e+00	1.168784948667791e-03	1.042072618194710e-01	1.879260363222362e+00
3.833014227136782e+00	1.169112036633261e-03	1.055267264548153e-01	1.831453663906776e+00
3.895638733055050e+00	1.168749768603825e-03	1.040643055396372e-01	1.781395436761096e+00
3.958444660086786e+00	1.167854820817812e-03	1.003561695251324e-01	1.697753422583498e+00
4.021414039092279e+00	1.168302364136142e-03	1.022280499319948e-01	1.583660497282801e+00
4.084115327367996e+00	1.169014625126039e-03	1.051355793680872e-01	1.523825399216874e+00
4.147007696707600e+00	1.169028475048657e-03	1.051912851547670e-01	1.478202986091367e+00
4.209904952329381e+00	1.168280361154576e-03	1.021368560654229e-01	1.418916912054130e+00
4.272731181767799e+00	1.167842185840004e-03	1.003027948005855e-01	1.306181528035985e+00
4.335592694306245e+00	1.168746007997607e-03	1.040490119632774e-01	1.221392049973669e+00
4.398321930246208e+00	1.169112919004942e-03	1.055302626153940e-01	1.172034063877622e+00
4.461092717673123e+00	1.168786448982749e-03	1.042133538873473e-01	1.123559968560799e+00
4.523936318608098e+00	1.167879349054835e-03	1.004597014314788e-01	1.042437097624680e+00
4.586909252907683e+00	1.168263988954475e-03	1.020689445142991e-01	9.269891319974408e-01
4.649561543006552e+00	1.168993626720909e-03	1.050510627993377e-01	8.655435355221388e-01
4.649860245933406e+00	1.169028566816400e-03	1.051916541511137e-01	8.674847665726737e-01
4.712391510378032e+00	1.169051650781513e-03	1.052844314179693e-01	8.194525458725904e-01
4.775403954648962e+00	1.168317527553428e-03	1.022908471267480e-01	7.621906253647159e-01
4.838058377670987e+00	1.167800811615725e-03	1.001278078565390e-01	6.536622903998719e-01
4.901094619899539e+00	1.168718637010002e-03	1.039376292833736e-01	5.638029021397761e-01
4.963814378560913e+00	1.169111495425993e-03	1.055245574710264e-01	5.139505381052365e-01
5.026568212959122e+00	1.168816728923541e-03	1.043362270000613e-01	4.657541714945512e-01
5.089471530073399e+00	1.167896917991280e-03	1.005337904312542e-01	3.864364156724281e-01
5.152407761552977e+00	1.168226653438901e-03	1.019139011609713e-01	2.704027512048121e-01
5.215330885308479e+00	1.169011972544522e-03	1.051249068987021e-01	2.093409958238292e-01
5.340911649848282e+00	1.168351844293998e-03	1.024328169990227e-01	1.053507960098401e-01
5.403577362668994e+00	1.167790502550711e-03	1.000841574508186e-01	-1.834227162371383e-03
5.466564725092916e+00	1.168682438802536e-03	1.037901337803573e-01	-9.383848187748903e-02
5.529534549304103e+00	1.169112712989255e-03	1.055294370055187e-01	-1.424879081296598e-01
5.592265139031124e+00	1.168800541069367e-03	1.042705570358893e-01	-1.910622811916707e-01
5.654951097342629e+00	1.167928410648053e-03	1.006664543453345e-01	-2.688891140802636e-01
5.717700450994053e+00	1.168127043158343e-03	1.014990415666211e-01	-3.846845535399015e-01
5.780732185345234e+00	1.168984822738018e-03	1.050156064701409e-01	-4.492200338355065e-01
5.843572227413099e+00	1.169056751730292e-03	1.053049212314882e-01	-4.952768770890086e-01
5.906348191487274e+00	1.168407452166270e-03	1.026624347463459e-01	-5.514414667671944e-01
5.969062536827765e+00	1.167780006918874e-03	1.000396967297320e-01	-6.567228731852108e-01
6.032028103873663e+00	1.168642980391559e-03	1.036291044708777e-01	-7.514203114566878e-01
6.094977280655935e+00	1.169110156679140e-03	1.055191920062139e-01	-8.009298324078554e-01
6.157755322303371e+00	1.168827168592427e-03	1.043785551751756e-01	-8.488210630477541e-01
6.220465134988425e+00	1.167953847490717e-03	1.007734752172043e-01	-9.247543829474617e-01
6.283216246354775e+00	1.168096336615062e-03	1.013707974497157e-01	-1.041034096993072e+00
6.346208852019345e+00	1.168965231358545e-03	1.049366610887618e-01	-1.107270884082904e+00
6.409041912411127e+00	1.169068923245968e-03	1.053537957243684e-01	-1.153474876930431e+00
6.534598060308031e+00	1.167775410979768e-03	1.000202213217637e-01	-1.312448426126812e+00
6.597556172569290e+00	1.168619159657324e-03	1.035317658236168e-01	-1.408788834530710e+00
6.660385460373604e+00	1.169104466331371e-03	1.054963828987489e-01	-1.459615734898133e+00
6.723192790400712e+00	1.168862586465055e-03	1.045220254121902e-01	-1.506884200910911e+00
6.785968826481910e+00	1.167983304732423e-03	1.008972635230113e-01	-1.580579211829916e+00
6.848710354113322e+00	1.168060020757527e-03	1.012189079134824e-01	-1.697107812984129e+00
6.911658846104620e+00	1.168940069020737e-03	1.048351758882648e-01	-1.765453578785451e+00
6.974392249213167e+00	1.169087044079164e-03	1.054265157299778e-01	-1.812524417897733e+00
7.037319846831050e+00	1.168486600448008e-03	1.029883358578776e-01	-1.865563723863364e+00
7.100075853481160e+00	1.167771127896567e-03	1.000020680962121e-01	-1.967158161894226e+00
7.162973852356149e+00	1.168564641566215e-03	1.033086284653540e-01	-2.066282342336577e+00
7.225801985489204e+00	1.169096284606671e-03	1.054635783572666e-01	-2.118232430972576e+00
7.288635661035604e+00	1.168894612586231e-03	1.046515795812495e-01	-2.164983590933156e+00
7.351460768042100e+00	1.168017380440649e-03	1.010402630710374e-01	-2.236376804913608e+00
7.414212455789785e+00	1.168027039599947e-03	1.010807596545885e-01	-2.353147945399706e+00
7.477113940237644e+00	1.168913670107129e-03	1.047285928937224e-01	-2.423566568843268e+00
7.539845762500764e+00	1.169095830621341e-03	1.054617577954722e-01	-2.470866787236910e+00
7.602849796610986e+00	1.168512383175387e-03	1.030942668931741e-01	-2.522742222126601e+00
7.665630574499529e+00	1.167770640399597e-03	1.000000016938374e-01	-2.623200834915130e+00
7.728513461230564e+00	1.168542449107783e-03	1.032176527242699e-01	-2.723530821195978e+00
7.791239139196612e+00	1.169086647354765e-03	1.054249242120327e-01	-2.776690844407185e+00
7.854119757220039e+00	1.168917596738098e-03	1.047444534476674e-01	-2.822902456275997e+00
7.916969661907712e+00	1.168048105469756e-03	1.011690209824963e-01	-2.892451471066845e+00
7.979734666310543e+00	1.168000604295099e-03	1.009698879157528e-01	-3.009306412811152e+00
8.042591611731762e+00	1.168889312626412e-03	1.046301514025182e-01	-3.081514725542694e+00
8.105618380422541e+00	1.169087756946117e-03	1.054293754369180e-01	-3.126946677493481e+00
8.168302765722158e+00	1.168559302147178e-03	1.032867476925554e-01	3.103154409817730e+00
8.231101376665153e+00	1.167773014257200e-03	1.000100635839926e-01	3.005403185799075e+00
8.293964841660072e+00	1.168494539002576e-03	1.030209643444924e-01	2.902412772929391e+00
8.356945317900236e+00	1.169091523130687e-03	1.054444823586539e-01	2.849941801963291e+00
8.419536681079910e+00	1.168949503470415e-03	1.048732391029754e-01	2.801937196623457e+00
8.482460591694489e+00	1.168084998097978e-03	1.013234000429640e-01	2.734725652864265e+00
8.545213042738689e+00	1.167963884934653e-03	1.008156733887083e-01	2.618296172796313e+00
8.608040369039838e+00	1.168858013257508e-03	1.045035118881944e-01	2.543610995656532e+00
8.670991318092481e+00	1.169099968694453e-03	1.054783509890627e-01	2.497320779940880e+00
8.733795801668387e+00	1.168593868834697e-03	1.034283153434982e-01	2.445812681459706e+00
8.796638198336511e+00	1.167776425880240e-03	1.000245223275473e-01	2.349662993194475e+00
8.859480005298231e+00	1.168464143620542e-03	1.028959769549646e-01	2.245268600750737e+00
8.922437469285972e+00	1.169084232831152e-03	1.054152374560628e-01	2.191876435991464e+00
8.984979700080284e+00	1.168974869691067e-03	1.049755074431466e-01	2.143697622451908e+00
9.047978699992399e+00	1.168114801834508e-03	1.014479366200049e-01	2.078387133177182e+00
9.110738972325020e+00	1.167940795449031e-03	1.007185759217636e-01	1.962254414273728e+00
9.173515810847221e+00	1.168829940499843e-03	1.043897910059795e-01	1.885736419353267e+00
9.236480429083061e+00	1.169104822922292e-03	1.054978124039790e-01	1.839221372513173e+00
9.299266984349345e+00	1.168633181530016e-03	1.035890749450231e-01	1.788357225718409e+00
9.361953684172310e+00	1.167801595036980e-03	1.001311241913200e-01	1.697636784039284e+00
9.424964008639225e+00	1.168423953239305e-03	1.027304685464192e-01	1.588216136547524e+00
9.487833358272768e+00	1.169068825252383e-03	1.053534023275668e-01	1.533148138603257e+00
9.613459021736244e+00	1.168156559609687e-03	1.016221564362669e-01	1.422237667634386e+00
9.676240847002518e+00	1.167913319067260e-03	1.006029032580929e-01	1.306586329438270e+00
9.738960887169899e+00	1.168793891289696e-03	1.042435680736731e-01	1.227774782485060e+00
9.801803167942204e+00	1.169111797025849e-03	1.055257661915153e-01	1.179918460259298e+00
9.864724821234111e+00	1.168674420216572e-03	1.037574311385825e-01	1.130780999879558e+00
9.927449424374625e+00	1.167817256515179e-03	1.001973975160240e-01	1.042475721112678e+00
9.990450560836901e+00	1.168383879220825e-03	1.025651620479290e-01	9.312596757489728e-01
1.005327756041108e+01	1.169054413264493e-03	1.052955284513977e-01	8.747760387601605e-01
1.011616852039331e+01	1.168981605576831e-03	1.050026468588732e-01	8.290534967260849e-01
1.017895800445894e+01	1.168193264669759e-03	1.017750390065484e-01	7.658398443811290e-01
1.024174244918753e+01	1.167887710928636e-03	1.004949709214561e-01	6.510108343509559e-01
1.030445422526339e+01	1.168766446205797e-03	1.041321015048377e-01	5.700800436900714e-01
1.036726703983057e+01	1.169113193578997e-03	1.055313629631130e-01	5.216281584570327e-01
1.043022977382826e+01	1.168702551886264e-03	1.038721148056370e-01	4.732689274895940e-01
1.049297825825550e+01	1.167830593436426e-03	1.002537982746278e-01	3.867363487289409e-01
1.055596258082338e+01	1.168351131870706e-03	1.024298717572244e-01	2.743374064866886e-01
1.061874656962434e+01	1.169040384267069e-03	1.052391606002319e-01	2.165903314496377e-01
1.068161902964135e+01	1.169003207345702e-03	1.050896327041862e-01	1.708156175647878e-01
1.074426116538392e+01	1.168290902004501e-03	1.021805544045002e-01	1.102193715989985e-01
1.080708739017599e+01	1.167836532237658e-03	1.002789023614959e-01	-2.128221732239685e-03
1.086993879556001e+01	1.168735815266438e-03	1.040075485158227e-01	-8.760354756114776e-02
1.093301041960169e+01	1.169112201342513e-03	1.055273865470216e-01	-1.346421444648391e-01
1.099564960238520e+01	1.168749449883085e-03	1.040630094619640e-01	-1.845991240709552e-01
1.105846726849335e+01	1.167852449251494e-03	1.003461534220124e-01	-2.684423058248934e-01
1.112141700098253e+01	1.168300351376417e-03	1.022197113432037e-01	-3.823158114950259e-01
1.118415074843798e+01	1.169017593296227e-03	1.051475202439705e-01	-4.420048928044075e-01
1.124702738076391e+01	1.169027383007268e-03	1.051868939733625e-01	-4.877292089081646e-01
1.130992620686526e+01	1.168276713139436e-03	1.021217282483437e-01	-5.471312954006211e-01
1.137256623302200e+01	1.167815499263324e-03	1.001899637770528e-01	-6.570855329295937e-01
1.137275447549621e+01	1.167844539446976e-03	1.003127395292052e-01	-6.600286628262269e-01
1.143562961200910e+01	1.168752271179161e-03	1.040744816751477e-01	-7.445033899609613e-01
1.149843427523935e+01	1.169113316169859e-03	1.055318542386283e-01	-7.932220460565439e-01
1.156114865741574e+01	1.168776333528729e-03	1.041722726240486e-01	-8.422447206387943e-01
1.162399005827388e+01	1.167870533398042e-03	1.004225039725408e-01	-9.241948810989971e-01
1.168676171128188e+01	1.168215446263979e-03	1.018673130934079e-01	-1.038234961246669e+00
1.174961293548839e+01	1.168998909562279e-03	1.050723324157538e-01	-1.100189129184647e+00
1.181248915339304e+01	1.169043415885542e-03	1.052513441720363e-01	-1.145949735315897e+00
1.187525568551207e+01	1.168366001615867e-03	1.024913267384684e-01	-1.203367636518910e+00
1.193811283651837e+01	1.167806105900741e-03	1.001502171028487e-01	-1.313076761186288e+00
1.200092772471968e+01	1.168675651995151e-03	1.037624554683660e-01	-1.402749212165092e+00
1.206386023970418e+01	1.169112009726213e-03	1.055266186211657e-01	-1.451786580439320e+00
1.212659951467377e+01	1.168812227251576e-03	1.043179692060347e-01	-1.500145580637993e+00
1.218948379675892e+01	1.167896316146070e-03	1.005312533628245e-01	-1.579601613671801e+00
1.225222706882055e+01	1.168168259128324e-03	1.016709128455130e-01	-1.694477383324057e+00
1.231506297431532e+01	1.168976824744464e-03	1.049833852625488e-01	-1.758423548507461e+00
1.244092043704903e+01	1.168352054265056e-03	1.024336850272736e-01	-1.860647314418819e+00
1.250357731472329e+01	1.167789631616434e-03	1.000804688535123e-01	-1.967673757590807e+00
1.256657097224041e+01	1.168681638898042e-03	1.037868719685591e-01	-2.059847800949248e+00
1.262923918865003e+01	1.169107037981052e-03	1.055066917002208e-01	-2.110686296039693e+00
1.269203717673723e+01	1.168848591646258e-03	1.044653599757629e-01	-2.158178895191811e+00
1.275499435110882e+01	1.167920543153942e-03	1.006333293104510e-01	-2.235323118927540e+00
1.281774537086957e+01	1.168137687928478e-03	1.015434594608701e-01	-2.350947081855037e+00
1.288080283061617e+01	1.168992784825454e-03	1.050476727696812e-01	-2.414833781739001e+00
1.294363518185314e+01	1.169052030398193e-03	1.052859564297533e-01	-2.460911573269855e+00
1.300620633346017e+01	1.168452708749125e-03	1.028489151651039e-01	-2.517273792884051e+00
1.306913450821602e+01	1.167784425680688e-03	1.000584176256420e-01	-2.623791009270590e+00
1.313186769277539e+01	1.168598150873956e-03	1.034458383393784e-01	-2.717768186585296e+00
1.319470931215176e+01	1.169102079423044e-03	1.054868137156368e-01	-2.768923803370254e+00
1.325753006253063e+01	1.168872453847793e-03	1.045619594633918e-01	-2.815990130153118e+00
1.332049394826259e+01	1.167949065915315e-03	1.007533666433416e-01	-2.890988189252662e+00
1.338325379647034e+01	1.168104619051891e-03	1.014054052096798e-01	-3.007263858261588e+00
1.344625898234797e+01	1.168970968668015e-03	1.049597865612528e-01	-3.073021360709830e+00
1.350909671911751e+01	1.169065392048936e-03	1.053396187088216e-01	-3.119161032043907e+00
1.363461412843485e+01	1.167775717959428e-03	1.000215222787911e-01	3.004622885193942e+00
1.369754810175899e+01	1.168614513253160e-03	1.035127680948445e-01	2.908361635942414e+00
1.376038734719263e+01	1.169104208209141e-03	1.054953481231617e-01	2.857515275988488e+00
1.382323741834076e+01	1.168855925911643e-03	1.044950606352345e-01	2.810479806008308e+00
1.388599545813876e+01	1.167978835145848e-03	1.008784911354333e-01	2.736412618335033e+00
1.394873737835754e+01	1.168065053832390e-03	1.012399727025734e-01	2.619917198829815e+00
1.401170395998826e+01	1.168945542155460e-03	1.048572589658369e-01	2.551942385195231e+00
1.407444739302441e+01	1.169084304370738e-03	1.054155244769857e-01	2.504982951735351e+00
1.413738146060752e+01	1.168471362900547e-03	1.029256773417959e-01	2.451609530799633e+00
1.420013086250639e+01	1.167772026289331e-03	1.000058760874886e-01	2.349233749823915e+00
1.426283565035751e+01	1.168523190186942e-03	1.031386348832561e-01	2.250776279334985e+00
1.432588835453858e+01	1.169099703504746e-03	1.054772876908789e-01	2.199501412311403e+00
1.438870848214439e+01	1.168883371746682e-03	1.046061264823660e-01	2.152543159135389e+00
1.445151263418977e+01	1.168005854614721e-03	1.009919182535428e-01	2.080365060228277e+00
1.451425232110766e+01	1.168035494575609e-03	1.011161937674165e-01	1.963735198634148e+00
1.457717930233420e+01	1.168922882456218e-03	1.047657997033653e-01	1.893936122928070e+00
1.463995807940189e+01	1.169090589031478e-03	1.054407357102771e-01	1.847048861933716e+00
1.476566631913080e+01	1.167770727894243e-03	1.000003725694519e-01	1.693526048679443e+00
1.482853839499834e+01	1.168546788040186e-03	1.032354463161425e-01	1.593668045942786e+00
1.489127611657803e+01	1.169088243158175e-03	1.054313258581627e-01	1.540688796516071e+00
1.495414922664520e+01	1.168914279544419e-03	1.047310547137462e-01	1.494396031566373e+00
1.507975710088414e+01	1.168004086613309e-03	1.009845002795691e-01	1.307740190581084e+00
1.514260908251925e+01	1.168890728676592e-03	1.046358770598931e-01	1.235713875157858e+00
1.520563992960139e+01	1.169087055643909e-03	1.054265621232684e-01	1.190324019116197e+00
1.526832650550912e+01	1.168555334641931e-03	1.032704858478693e-01	1.137169846035120e+00
1.533112899990484e+01	1.167772462841046e-03	1.000077264320823e-01	1.039087683551901e+00
1.539401450704251e+01	1.168506144699637e-03	1.030686458754599e-01	9.364182864510574e-01
1.545671726282870e+01	1.169077025919214e-03	1.053863187258213e-01	8.822693613833473e-01
1.551959990639956e+01	1.168941316221438e-03	1.048402085378259e-01	8.362561279253604e-01
1.558250204652783e+01	1.168075694882734e-03	1.012844933765635e-01	7.684478824802010e-01
1.564526817873444e+01	1.167975558780827e-03	1.008647280009567e-01	6.517669763643104e-01
1.570809385251693e+01	1.168866301331713e-03	1.045370616307939e-01	5.778360337062984e-01
1.577110628525815e+01	1.169095223538941e-03	1.054593232359205e-01	5.320730166056681e-01
1.589649617451389e+01	1.167786543291303e-03	1.000673879802792e-01	3.862575853054508e-01
1.595931311316793e+01	1.168411579149874e-03	1.026794546761976e-01	2.794389567371030e-01
1.602217641160745e+01	1.169065140538085e-03	1.053386088694331e-01	2.239893580741049e-01
1.608503990468911e+01	1.168967795212823e-03	1.049469959183717e-01	1.780103788513955e-01
1.614783062266183e+01	1.168162230399834e-03	1.016457918498814e-01	1.135318712725047e-01
1.621078167949685e+01	1.167948902145377e-03	1.007526778465612e-01	-4.153543489170986e-03
1.627357530777621e+01	1.168839882785203e-03	1.044300813332216e-01	-8.002253235704097e-02
1.633649171118476e+01	1.169104762904206e-03	1.054975718042981e-01	-1.267655236972381e-01
1.639928474723591e+01	1.168631016306852e-03	1.035802275710407e-01	-1.776242772279536e-01
1.646197301830651e+01	1.167800475272728e-03	1.001263840332321e-01	-2.685258761350780e-01
1.652497828469246e+01	1.168425393515613e-03	1.027364045658401e-01	-3.777895464537129e-01
1.658790329159608e+01	1.169073325227674e-03	1.053714659669150e-01	-4.324316552675841e-01
1.665047472315592e+01	1.168992623479688e-03	1.050470230715212e-01	-4.803080515603702e-01
1.671327644569397e+01	1.168215363048939e-03	1.018669670866354e-01	-5.425807603921171e-01
1.677628034238745e+01	1.167920174353688e-03	1.006317762476521e-01	-6.598059639643272e-01
1.683901055955012e+01	1.168802412434778e-03	1.042781508915438e-01	-7.380482698953194e-01
1.690189944423859e+01	1.169110341383348e-03	1.055199322855497e-01	-7.854549689183438e-01
1.696480740703431e+01	1.168655949996082e-03	1.036820620660657e-01	-8.350221197220441e-01
1.702751045582625e+01	1.167810349658308e-03	1.001681759900826e-01	-9.243549373307294e-01
1.709030898754556e+01	1.168337656999015e-03	1.023741484159724e-01	-1.034374235678160e+00
1.715333793443592e+01	1.169058818859058e-03	1.053132234189946e-01	-1.090875450318657e+00
1.721592935560435e+01	1.169012740296585e-03	1.051279960098519e-01	-1.138533750129003e+00
1.727881455650368e+01	1.168240407905583e-03	1.019710479720415e-01	-1.199326834196281e+00
1.734161598752317e+01	1.167860764618760e-03	1.003812680791508e-01	-1.313044322778096e+00
1.740453990040816e+01	1.168783200859309e-03	1.042001643288423e-01	-1.395605743439081e+00
1.746733391424487e+01	1.169112857923747e-03	1.055300178326174e-01	-1.443956753330418e+00
1.753025871386031e+01	1.168697822078721e-03	1.038528421610929e-01	-1.492669227664932e+00
1.759299806100418e+01	1.167828990933644e-03	1.002470231656960e-01	-1.579424953424282e+00
1.765576688054794e+01	1.168287856546655e-03	1.021679310999910e-01	-1.690995508556283e+00
1.771877427721840e+01	1.169042170024197e-03	1.052463374402883e-01	-1.749286816695293e+00
1.778165665312680e+01	1.168999742945443e-03	1.050756873471678e-01	-1.795003609444465e+00
1.784427321558332e+01	1.168290104130546e-03	1.021772474050663e-01	-1.855790439124113e+00
1.790708487534899e+01	1.167834592591578e-03	1.002707039439336e-01	-1.967942917984931e+00
1.796994961715749e+01	1.168736128845586e-03	1.040088243950821e-01	-2.053598523078890e+00
1.803304621667356e+01	1.169111863785248e-03	1.055260337409175e-01	-2.100451889609652e+00
1.809571248590121e+01	1.168737163784818e-03	1.040130352017189e-01	-2.150399665361680e+00
1.815851656163105e+01	1.167845443400965e-03	1.003165587460113e-01	-2.235041447835055e+00
1.822128595764481e+01	1.168256856824030e-03	1.020393458542567e-01	-2.347739461074347e+00
1.828422064090068e+01	1.169024321962353e-03	1.051745842581902e-01	-2.407607565471434e+00
1.834708114582122e+01	1.169022562577295e-03	1.051675083691277e-01	-2.453436513237690e+00
1.840977519028835e+01	1.168326319221329e-03	1.023272382073878e-01	-2.512550168473240e+00
1.847263151878185e+01	1.167823417991179e-03	1.002234580030622e-01	-2.623975099503218e+00
1.853546092179046e+01	1.168710653959895e-03	1.039051198237202e-01	-2.711141526567258e+00
1.859854127954518e+01	1.169113065689419e-03	1.055308504507546e-01	-2.758516727470986e+00
1.866120386247416e+01	1.168766224089357e-03	1.041311988840731e-01	-2.808058071718275e+00
1.872402530890343e+01	1.167865546016589e-03	1.004014534798790e-01	-2.890568078480938e+00
1.878678780709031e+01	1.168220573769423e-03	1.018886308154567e-01	-3.004324949973517e+00
1.884966787235290e+01	1.169004498313255e-03	1.050948287812241e-01	-3.065897161991326e+00
1.891255505646997e+01	1.169037865573122e-03	1.052290372661164e-01	-3.111570067215178e+00
1.897526797510190e+01	1.168365140162473e-03	1.024877674969229e-01	3.113811223023144e+00
1.903812380169677e+01	1.167806288620540e-03	1.001509904121495e-01	3.004084248516031e+00
1.910091491544676e+01	1.168670068974190e-03	1.037396807237623e-01	2.914373860993070e+00
1.916385108747169e+01	1.169111757140280e-03	1.055256063431088e-01	2.865264339692086e+00
1.922663898595931e+01	1.168805983526544e-03	1.042926405030845e-01	2.817175605718209e+00
1.928951204499499e+01	1.167892303161908e-03	1.005143349912093e-01	2.737326311313711e+00
1.935227715454544e+01	1.168180659821055e-03	1.017225647403014e-01	2.622447559928609e+00
1.941510545110881e+01	1.168981294088005e-03	1.050013920073690e-01	2.558967469201140e+00
1.947790821316821e+01	1.169062126251253e-03	1.053265054412382e-01	2.512638772222143e+00
1.954073673318054e+01	1.168410829519953e-03	1.026763633757091e-01	2.456928597665113e+00
1.960363216329466e+01	1.167793952790389e-03	1.000987685812612e-01	2.348749689166177e+00
1.966641175018617e+01	1.168638812894728e-03	1.036120817179920e-01	2.256895269175393e+00
1.972933974911872e+01	1.169109360546281e-03	1.055160011088250e-01	2.207154826527947e+00
1.979211515550507e+01	1.168835155634051e-03	1.044109269502238e-01	2.159341715730018e+00
