0.000000e+00	1.591549e-16	
1.591549e-16	6.366198e-16	
7.957747e-16	2.546479e-15	
3.342254e-15	1.018592e-14	
1.352817e-14	4.074367e-14	
5.427184e-14	1.629747e-13	
2.172465e-13	6.518986e-13	
8.691451e-13	2.607595e-12	
3.476740e-12	1.043038e-11	
1.390712e-11	4.172151e-11	
5.562863e-11	1.668861e-10	
2.225147e-10	6.675442e-10	
8.900589e-10	5.682909e-10	
1.458350e-09	5.857552e-10	
2.044105e-09	5.665888e-10	
2.610694e-09	5.641908e-10	
3.174885e-09	5.745228e-10	
3.749407e-09	6.003990e-10	
4.349806e-09	5.914345e-10	
4.941241e-09	5.910353e-10	
5.532276e-09	6.030228e-10	
6.135299e-09	6.281225e-10	
6.763421e-09	6.280701e-10	
7.391492e-09	6.248569e-10	
8.016348e-09	6.331128e-10	
8.649461e-09	6.506659e-10	
9.300127e-09	6.794867e-10	
9.979614e-09	6.942546e-10	
1.067387e-08	6.959956e-10	
1.136986e-08	7.071432e-10	
1.207701e-08	7.265742e-10	
1.280358e-08	7.598876e-10	
1.356347e-08	8.048573e-10	
1.436833e-08	8.136470e-10	
1.518197e-08	8.252219e-10	
1.600720e-08	8.450029e-10	
1.685220e-08	8.711204e-10	
1.772332e-08	9.040219e-10	
1.862734e-08	9.437805e-10	
1.957112e-08	9.917115e-10	
2.056283e-08	1.045423e-09	
2.160826e-08	1.064354e-09	
2.267261e-08	1.091365e-09	
2.376397e-08	1.124592e-09	
2.488857e-08	1.163680e-09	
2.605225e-08	1.208608e-09	
2.726085e-08	1.258859e-09	
2.851971e-08	1.316253e-09	
2.983597e-08	1.381610e-09	
3.121758e-08	1.455622e-09	
3.267320e-08	1.516726e-09	
3.418992e-08	1.547476e-09	
3.573740e-08	1.586109e-09	
3.732351e-08	1.630027e-09	
3.895354e-08	1.678888e-09	
4.063242e-08	1.731738e-09	
4.236416e-08	1.788942e-09	
4.415310e-08	1.850302e-09	
4.600340e-08	1.915990e-09	
4.791939e-08	1.985317e-09	
4.990471e-08	2.059029e-09	
5.196374e-08	2.136569e-09	
5.410031e-08	2.218995e-09	
5.631930e-08	2.305798e-09	
5.862510e-08	2.397275e-09	
6.102238e-08	2.493749e-09	
6.351613e-08	2.595187e-09	
6.611131e-08	2.702213e-09	
6.881353e-08	2.814778e-09	
7.162831e-08	2.932943e-09	
7.456125e-08	3.057904e-09	
7.761915e-08	3.165288e-09	
8.078444e-08	3.270450e-09	
8.405489e-08	3.380600e-09	
8.743549e-08	3.496781e-09	
9.093227e-08	3.618369e-09	
9.455064e-08	3.743859e-09	
9.829450e-08	3.875752e-09	
1.021703e-07	4.013707e-09	
1.061840e-07	4.155805e-09	
1.103398e-07	4.305320e-09	
1.146451e-07	4.459142e-09	
1.191042e-07	4.619517e-09	
1.237237e-07	4.787975e-09	
1.285117e-07	4.961237e-09	
